Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index
2007-10-31,49.99,49.41,49.99,48.63,7543430,-1.1602,1.36,24.9,0,0.564,0,2.06,107.23
2007-11-01,49.41,49.88,50.76,48.8,2733224,0.9512,1.96,14.75,1,-0.632,0,89.98,118.17
2007-11-02,49.88,49.39,49.96,47.28,19748882,-0.9824,2.68,29.84,1,0.178,0,17.76,117.81
2007-11-05,49.39,51.74,52.88,48.78,1060089,4.758,4.1,26.5,1,-0.09,0,7.71,118.77
2007-11-06,51.74,49.49,53.02,49.01,16520741,-4.3487,4.01,20.81,1,0.794,1,50.96,98.58
2007-11-07,49.49,50.83,50.93,49.36,5630636,2.7076,1.57,14.9,1,-0.134,1,98.47,80.93
2007-11-08,50.83,49.52,51.06,48.53,6383908,-2.5772,2.53,34.38,0,-0.042,1,87.22,119.5
2007-11-09,49.52,49.57,49.67,48.85,7524012,0.101,0.82,15.11,1,0.546,0,6.94,104.49
2007-11-12,49.57,49.18,50.65,47.6,13315412,-0.7868,3.05,42.36,1,-0.716,1,46.3,118.19
2007-11-13,49.18,50.71,50.81,48.11,15248815,3.111,2.7,10.68,0,-0.122,1,83.37,115.14
2007-11-14,50.71,50.09,50.79,49.37,1050125,-1.2226,1.42,43.85,1,0.976,0,33.02,104.48
2007-11-15,50.09,50.34,50.42,49.51,14213957,0.4991,0.91,19.98,1,-0.914,0,56.14,102.28
2007-11-16,50.34,51.49,52.73,48.9,5863123,2.2845,3.83,34.55,0,0.941,1,72.9,84.48
2007-11-19,51.49,51.61,52.77,51.09,4254634,0.2331,1.68,34.18,0,-0.291,1,96.74,88.19
2007-11-20,51.61,51.04,53.33,50.89,11288570,-1.1044,2.44,22.74,0,-0.836,0,12.38,116.48
2007-11-21,51.04,52.52,53.05,50.38,15856172,2.8997,2.67,34.07,0,0.803,1,89.98,111.26
2007-11-22,52.52,51.52,52.79,50.49,6598147,-1.904,2.3,28.8,1,0.23,1,1.49,83.44
2007-11-23,51.52,51.29,52.69,50.78,14387741,-0.4464,1.91,37.15,1,-0.024,1,90.34,97.56
2007-11-26,51.29,51.05,51.64,50.36,6601492,-0.4679,1.28,23.19,1,0.774,1,20.79,102.5
2007-11-27,51.05,49.69,51.7,47.76,18663751,-2.6641,3.94,26.07,0,0.267,0,36.23,117.13
2007-11-28,49.69,49.26,50.32,49.05,1283910,-0.8654,1.27,39.85,1,0.867,0,9.63,99.49
2007-11-29,49.26,49.12,50.25,48.17,7026767,-0.2842,2.08,12.41,1,-0.549,1,73.08,104.73
2007-11-30,49.12,49.5,51.21,47.45,14856638,0.7736,3.76,48.21,0,-0.25,1,67.93,110.52
2007-12-03,49.5,50.3,52.94,48.55,9125434,1.6162,4.39,24.8,1,-0.53,0,21.78,88.73
2007-12-04,50.3,49.74,52.2,49.63,5213798,-1.1133,2.57,47.32,0,0.854,0,35.42,106.63
2007-12-05,49.74,49.05,49.99,49.03,7364553,-1.3872,0.96,22.61,0,0.179,0,93.06,112.59
2007-12-06,49.05,49.72,49.74,48.82,17266696,1.366,0.92,42.03,1,0.612,0,57.74,88.79
2007-12-07,49.72,49.21,50.9,48.79,7691551,-1.0257,2.11,15.72,0,0.342,1,68.87,88.4
2007-12-10,49.21,50.84,52.08,47.47,4834376,3.3123,4.61,40.08,0,-0.263,0,82.43,102.49
2007-12-11,50.84,50.41,51.31,50.26,9182809,-0.8458,1.05,32.03,1,0.12,1,71.8,109.73
2007-12-12,50.41,52.8,53.82,50.33,10033336,4.7411,3.49,34.57,0,0.028,1,2.5,107.92
2007-12-13,52.8,51.91,53.0,51.33,1790534,-1.6856,1.67,43.3,1,0.001,0,93.61,91.93
2007-12-14,51.91,51.37,52.18,50.51,4262808,-1.0403,1.67,28.42,0,0.709,1,8.58,99.9
2007-12-17,51.37,50.5,51.94,50.38,13757082,-1.6936,1.56,38.33,1,0.811,0,73.47,103.36
2007-12-18,50.5,49.23,51.13,49.13,3449642,-2.5149,2.0,13.7,0,-0.666,0,45.98,98.75
2007-12-19,49.23,49.1,49.46,48.79,1223781,-0.2641,0.67,48.85,0,-0.478,0,85.22,84.43
2007-12-20,49.1,49.7,50.86,47.32,14378448,1.222,3.54,30.46,0,-0.352,1,41.36,96.75
2007-12-21,49.7,49.06,50.02,48.83,12516327,-1.2877,1.19,43.23,1,-0.911,1,46.01,100.36
2007-12-24,49.06,46.71,49.19,44.97,2337177,-4.7901,4.22,11.68,0,-0.591,0,29.22,92.06
2007-12-25,46.71,46.9,48.11,45.67,17210724,0.4068,2.44,15.66,1,0.995,1,0.87,96.98
2007-12-26,46.9,47.73,48.06,46.04,3504855,1.7697,2.02,36.13,1,-0.695,1,93.88,116.12
2007-12-27,47.73,47.22,48.93,46.79,1438907,-1.0685,2.14,22.52,1,0.77,1,14.52,111.03
2007-12-28,47.22,46.58,47.89,46.25,16687072,-1.3554,1.64,40.48,0,0.91,0,59.09,107.23
2007-12-31,46.58,45.47,47.56,44.42,3895151,-2.383,3.14,41.5,0,0.607,0,55.39,101.57
2008-01-01,45.47,46.9,49.32,43.9,17833443,3.1449,5.42,37.44,0,0.645,1,28.6,84.67
2008-01-02,46.9,46.93,47.09,45.92,12834856,0.064,1.17,34.2,0,-0.457,1,65.96,83.3
2008-01-03,46.93,47.07,48.41,44.55,18249725,0.2983,3.86,34.77,1,-0.905,1,12.36,118.55
2008-01-04,47.07,47.95,49.31,47.03,2459050,1.8696,2.28,46.5,0,0.711,0,62.63,80.33
2008-01-07,47.95,45.43,48.29,44.55,8628249,-5.2555,3.74,46.16,0,-0.744,0,37.02,89.82
2008-01-08,45.43,46.41,46.58,44.75,4119583,2.1572,1.83,36.04,0,0.935,1,45.19,105.0
2008-01-09,46.41,46.04,46.71,44.53,17146326,-0.7972,2.18,24.88,1,-0.133,0,54.49,100.15
2008-01-10,46.04,44.89,46.42,42.84,19284929,-2.4978,3.58,16.47,0,0.476,1,58.79,106.57
2008-01-11,44.89,45.61,45.92,44.48,14298463,1.6039,1.44,36.03,0,-0.999,1,33.52,86.48
2008-01-14,45.61,45.07,45.96,44.51,15513562,-1.184,1.45,25.9,0,-0.632,0,67.19,101.51
2008-01-15,45.07,43.2,46.77,42.45,5520690,-4.1491,4.32,27.54,0,-0.64,1,29.88,96.93
2008-01-16,43.2,41.05,44.62,39.33,14629085,-4.9769,5.29,27.86,0,-0.851,1,49.14,94.37
2008-01-17,41.05,40.0,41.59,39.54,7238791,-2.5579,2.05,25.93,0,-0.993,1,9.96,114.03
2008-01-18,40.0,38.05,41.24,37.88,11804068,-4.875,3.36,43.28,0,-0.639,1,99.57,98.49
2008-01-21,38.05,37.68,38.86,37.67,11584934,-0.9724,1.19,14.12,1,0.532,0,32.27,98.27
2008-01-22,37.68,36.2,38.49,35.97,18943197,-3.9278,2.52,29.84,0,-0.642,0,7.49,101.98
2008-01-23,36.2,36.17,36.42,35.9,15507255,-0.0829,0.52,23.14,0,0.669,1,88.26,106.69
2008-01-24,36.17,37.32,37.97,35.08,10451677,3.1794,2.89,40.96,1,-0.045,1,7.59,96.55
2008-01-25,37.32,37.87,38.44,37.01,12570761,1.4737,1.43,19.3,1,-0.77,0,4.47,101.37
2008-01-28,37.87,37.27,39.17,35.91,1284475,-1.5844,3.26,27.97,0,0.889,0,60.22,119.9
2008-01-29,37.27,37.18,37.46,37.09,17044803,-0.2415,0.37,41.15,0,0.04,1,6.38,101.24
2008-01-30,37.18,37.02,37.59,36.73,4655566,-0.4303,0.86,26.35,1,0.686,0,26.74,104.9
2008-01-31,37.02,36.39,39.25,35.44,8367020,-1.7018,3.81,22.38,0,0.228,1,20.93,87.59
2008-02-01,36.39,38.72,38.95,34.91,11369879,6.4029,4.04,37.94,1,-0.414,1,48.34,94.13
2008-02-04,38.72,38.6,38.91,38.46,5304023,-0.3099,0.45,28.79,1,0.457,0,2.25,113.11
2008-02-05,38.6,36.64,39.09,35.82,8788814,-5.0777,3.27,33.0,0,-0.037,1,70.31,84.79
2008-02-06,36.64,37.68,38.92,36.34,9184377,2.8384,2.58,23.69,0,0.88,0,0.48,80.1
2008-02-07,37.68,37.19,39.26,35.89,19120630,-1.3004,3.37,35.35,1,-0.354,1,40.08,102.88
2008-02-08,37.19,37.99,38.08,35.54,7235711,2.1511,2.54,36.61,1,0.614,0,36.49,92.35
2008-02-11,37.99,37.58,38.43,36.55,2956503,-1.0792,1.88,27.64,0,-0.501,1,51.89,91.17
2008-02-12,37.58,36.8,37.88,36.45,2717204,-2.0756,1.43,17.16,0,-0.325,1,36.54,83.98
2008-02-13,36.8,35.86,37.01,34.78,10776171,-2.5543,2.23,21.19,0,-0.431,1,8.35,112.81
2008-02-14,35.86,35.99,36.13,34.97,6982532,0.3625,1.16,23.36,0,0.711,0,88.84,115.05
2008-02-15,35.99,35.77,36.1,35.49,14614575,-0.6113,0.61,29.08,1,0.615,0,93.23,112.83
2008-02-18,35.77,34.1,36.71,33.57,1783703,-4.6687,3.14,47.27,0,-0.228,1,86.48,103.83
2008-02-19,34.1,34.19,34.49,33.85,3093066,0.2639,0.64,11.03,1,0.824,0,25.41,102.49
2008-02-20,34.19,33.45,34.35,33.35,3064232,-2.1644,1.0,18.04,1,0.435,1,68.3,118.48
2008-02-21,33.45,33.54,33.62,33.37,5723680,0.2691,0.25,10.47,0,-0.789,0,75.24,97.86
2008-02-22,33.54,33.93,35.05,33.13,3783437,1.1628,1.92,35.14,0,-0.651,0,33.7,84.25
2008-02-25,33.93,33.13,34.22,32.08,17206853,-2.3578,2.14,19.39,1,0.101,0,56.98,88.07
2008-02-26,33.13,32.14,34.12,31.89,4639844,-2.9882,2.23,49.77,1,-0.293,0,3.99,109.52
2008-02-27,32.14,34.07,34.49,30.94,5019745,6.005,3.55,17.89,1,0.565,1,20.85,110.66
2008-02-28,34.07,34.36,36.64,33.81,4211371,0.8512,2.83,28.06,1,0.352,0,65.58,99.0
2008-02-29,34.36,32.86,35.71,32.57,18066095,-4.3655,3.14,22.3,1,0.227,1,40.17,95.11
2008-03-03,32.86,30.91,33.8,29.83,18281796,-5.9343,3.97,20.61,0,0.584,0,33.87,85.87
2008-03-04,30.91,30.95,33.27,30.65,11229788,0.1294,2.62,48.25,1,-0.077,1,51.44,85.19
2008-03-05,30.95,28.89,31.52,28.81,2873627,-6.6559,2.71,45.16,1,-0.484,0,9.95,116.96
2008-03-06,28.89,30.9,31.12,28.35,17949371,6.9574,2.77,10.31,0,-0.952,0,35.07,99.75
2008-03-07,30.9,32.76,32.97,30.75,15935025,6.0194,2.22,24.46,1,-0.365,0,58.12,111.84
2008-03-10,32.76,31.21,34.37,30.45,2288474,-4.7314,3.92,36.31,1,0.087,0,78.77,89.7
2008-03-11,31.21,29.72,31.37,29.3,18186951,-4.7741,2.07,28.98,1,0.939,0,4.41,112.56
2008-03-12,29.72,28.79,29.75,28.68,5379383,-3.1292,1.07,49.38,0,0.78,1,38.97,109.96
2008-03-13,28.79,29.08,29.82,28.44,9864823,1.0073,1.38,38.63,0,-0.104,0,25.06,90.28
2008-03-14,29.08,29.83,29.91,27.54,5545137,2.5791,2.37,34.36,0,-0.3,1,1.34,108.8
2008-03-17,29.83,28.69,30.4,28.31,18132576,-3.8217,2.09,25.79,0,-0.814,1,32.73,88.15
2008-03-18,28.69,28.52,28.93,27.75,8939193,-0.5925,1.18,16.79,0,0.278,0,74.56,99.22
2008-03-19,28.52,28.52,28.79,27.55,13747694,0.0,1.24,38.4,0,-0.01,1,50.68,99.75
2008-03-20,28.52,29.18,30.28,28.32,18827622,2.3142,1.96,11.47,1,-0.938,0,74.52,91.9
2008-03-21,29.18,27.57,29.32,26.92,8589876,-5.5175,2.4,47.1,0,-0.64,1,7.84,112.87
2008-03-24,27.57,25.16,27.58,23.72,16262555,-8.7414,3.86,25.35,0,-0.312,0,12.74,89.63
2008-03-25,25.16,25.04,27.09,23.43,6837604,-0.4769,3.66,32.07,0,0.994,1,70.38,119.0
2008-03-26,25.04,27.64,29.38,24.95,11982958,10.3834,4.43,26.21,1,0.132,0,68.2,88.58
2008-03-27,27.64,27.46,28.93,26.61,3738444,-0.6512,2.32,24.6,1,-0.19,0,94.2,108.17
2008-03-28,27.46,26.3,27.9,24.43,3703555,-4.2243,3.47,49.32,1,-0.004,0,35.43,100.58
2008-03-31,26.3,25.68,27.44,24.9,6886084,-2.3574,2.54,32.51,1,-0.737,1,53.31,115.32
2008-04-01,25.68,25.67,27.28,23.43,3541195,-0.0389,3.85,45.24,1,0.493,1,92.92,91.25
2008-04-02,25.67,24.28,26.64,23.22,12130470,-5.4149,3.42,17.79,1,0.735,1,31.23,84.49
2008-04-03,24.28,23.48,24.43,22.21,10955941,-3.2949,2.22,31.68,1,0.603,1,22.82,81.9
2008-04-04,23.48,23.77,24.03,21.08,5071818,1.2351,2.95,29.43,0,0.945,1,95.17,81.44
2008-04-07,23.77,23.18,24.55,20.97,400178,-2.4821,3.58,25.61,1,0.76,0,77.88,113.88
2008-04-08,23.18,21.38,23.49,21.03,15035050,-7.7653,2.46,29.64,0,-0.068,1,20.73,107.78
2008-04-09,21.38,24.02,25.2,20.08,19094755,12.348,5.12,19.67,0,-0.921,0,60.16,85.0
2008-04-10,24.02,24.27,24.59,23.03,14435866,1.0408,1.56,41.73,0,-0.289,1,34.8,116.46
2008-04-11,24.27,23.36,24.93,23.08,6202053,-3.7495,1.85,34.3,1,-0.751,0,27.56,105.39
2008-04-14,23.36,23.8,24.13,22.31,13843679,1.8836,1.82,14.75,1,0.607,0,23.66,86.39
2008-04-15,23.8,24.84,26.28,22.94,5312290,4.3697,3.34,29.37,1,0.72,0,83.82,94.65
2008-04-16,24.84,23.88,26.6,23.54,6382057,-3.8647,3.06,47.74,0,-0.184,1,14.24,91.97
2008-04-17,23.88,23.7,24.24,22.59,5940648,-0.7538,1.65,47.6,0,-0.732,1,98.44,90.46
2008-04-18,23.7,25.05,25.83,22.41,1500114,5.6962,3.42,49.59,0,0.528,1,64.86,107.4
2008-04-21,25.05,26.01,26.36,23.52,12898287,3.8323,2.84,18.85,0,-0.284,0,84.44,113.62
2008-04-22,26.01,26.0,26.63,25.66,6399334,-0.0384,0.97,42.14,0,0.033,0,51.99,92.57
2008-04-23,26.0,25.08,26.55,24.49,15175403,-3.5385,2.06,33.7,0,-0.968,1,97.65,103.34
2008-04-24,25.08,25.24,26.45,23.36,12306662,0.638,3.09,40.84,0,0.617,0,21.86,91.39
2008-04-25,25.24,27.05,27.3,24.72,9604205,7.1712,2.58,35.93,1,0.928,1,14.52,95.69
2008-04-28,27.05,26.39,29.9,25.87,632228,-2.4399,4.03,19.53,1,0.131,0,80.57,105.75
2008-04-29,26.39,24.95,26.61,24.36,14033289,-5.4566,2.25,13.72,1,-0.6,1,25.58,82.85
2008-04-30,24.95,25.65,26.77,24.36,2319628,2.8056,2.41,29.54,1,0.184,1,49.62,89.4
2008-05-01,25.65,26.18,26.38,25.09,11119012,2.0663,1.29,25.47,0,0.858,0,89.82,115.45
2008-05-02,26.18,26.22,26.42,25.92,5194864,0.1528,0.5,26.52,1,-0.289,0,58.85,110.35
2008-05-05,26.22,24.29,26.45,23.71,11181285,-7.3608,2.74,33.18,0,0.457,0,13.69,99.56
2008-05-06,24.29,25.19,25.66,23.65,15383046,3.7052,2.01,40.76,1,0.692,0,96.74,118.0
2008-05-07,25.19,26.34,26.96,24.33,8002852,4.5653,2.63,39.06,0,-0.672,1,57.47,85.56
2008-05-08,26.34,26.63,27.37,25.3,8738712,1.101,2.07,29.08,0,-0.086,0,35.71,106.0
2008-05-09,26.63,26.81,27.24,26.14,19390713,0.6759,1.1,31.27,0,-0.972,0,59.68,81.53
2008-05-12,26.81,27.99,28.97,25.44,1579983,4.4013,3.53,33.29,0,0.738,0,0.9,118.47
2008-05-13,27.99,28.81,29.19,27.29,18080952,2.9296,1.9,40.32,0,0.326,0,96.2,112.86
2008-05-14,28.81,29.21,29.92,28.5,18286618,1.3884,1.42,45.23,1,-0.509,0,51.85,80.45
2008-05-15,29.21,30.35,30.48,27.85,8928136,3.9028,2.63,31.07,0,0.767,0,68.37,91.63
2008-05-16,30.35,31.59,32.04,29.25,13499326,4.0857,2.79,44.53,1,-0.885,1,19.5,109.66
2008-05-19,31.59,31.47,32.62,29.93,11595073,-0.3799,2.69,47.36,1,-0.87,0,60.82,114.97
2008-05-20,31.47,31.92,32.54,30.91,8063983,1.4299,1.63,17.96,1,-0.618,0,22.53,93.22
2008-05-21,31.92,32.67,33.19,31.73,14332437,2.3496,1.46,28.63,0,-0.441,1,74.54,119.27
2008-05-22,32.67,32.38,33.56,32.25,9400561,-0.8877,1.31,23.2,0,0.391,0,52.91,115.66
2008-05-23,32.38,32.6,33.36,31.68,15165101,0.6794,1.68,15.65,0,0.497,0,16.25,98.31
2008-05-26,32.6,32.48,34.74,32.23,3333419,-0.3681,2.51,20.57,1,-0.786,0,21.13,87.35
2008-05-27,32.48,30.49,33.04,30.3,13870082,-6.1268,2.74,26.46,1,0.766,0,48.58,115.56
2008-05-28,30.49,31.03,32.71,30.47,18272608,1.7711,2.24,30.8,0,0.539,1,45.94,97.34
2008-05-29,31.03,31.48,31.87,30.48,130089,1.4502,1.39,30.54,0,0.295,0,79.92,116.92
2008-05-30,31.48,31.39,32.04,30.72,6797846,-0.2859,1.32,23.16,1,-0.973,0,93.49,112.8
2008-06-02,31.39,31.14,32.29,30.02,5783204,-0.7964,2.27,48.1,1,-0.809,1,56.62,82.12
2008-06-03,31.14,32.87,33.14,30.79,19501881,5.5556,2.35,12.09,1,0.109,0,54.44,82.99
2008-06-04,32.87,31.2,33.75,30.6,11932090,-5.0806,3.15,40.58,0,0.576,0,71.71,107.56
2008-06-05,31.2,32.22,32.34,30.44,16841189,3.2692,1.9,46.84,1,0.564,0,82.3,93.98
2008-06-06,32.22,31.6,32.38,31.05,7438854,-1.9243,1.33,40.85,0,0.501,0,54.8,92.08
2008-06-09,31.6,33.32,33.82,30.58,19478989,5.443,3.24,15.03,1,-0.409,1,31.95,83.2
2008-06-10,33.32,31.57,33.45,30.89,8176509,-5.2521,2.56,44.76,1,-0.737,1,33.48,111.15
2008-06-11,31.57,30.5,32.61,29.08,4132951,-3.3893,3.53,22.04,1,-0.878,0,69.53,88.91
2008-06-12,30.5,31.89,32.4,28.67,4860923,4.5574,3.73,19.6,1,-0.016,1,41.99,91.37
2008-06-13,31.89,32.96,34.75,31.64,10739737,3.3553,3.11,47.68,1,-0.109,0,73.53,86.02
2008-06-16,32.96,30.71,34.72,29.34,14433091,-6.8265,5.38,29.99,1,0.229,1,57.01,113.58
2008-06-17,30.71,29.48,31.58,27.75,13149864,-4.0052,3.83,27.78,0,0.212,1,89.81,115.44
2008-06-18,29.48,27.45,29.66,27.23,257741,-6.886,2.43,20.02,0,0.685,1,44.14,89.62
2008-06-19,27.45,27.39,28.96,27.27,5749945,-0.2186,1.69,30.91,0,0.542,1,15.47,100.5
2008-06-20,27.39,27.51,28.64,27.25,9935869,0.4381,1.39,29.81,0,0.195,0,52.17,100.5
2008-06-23,27.51,27.98,29.36,23.82,5904551,1.7085,5.54,24.1,1,0.908,0,5.4,118.16
2008-06-24,27.98,27.49,30.02,26.5,363297,-1.7513,3.52,23.5,1,-0.054,0,42.63,119.49
2008-06-25,27.49,28.58,28.8,27.2,19621602,3.9651,1.6,20.82,0,0.911,0,91.82,80.09
2008-06-26,28.58,28.83,28.98,27.97,2579195,0.8747,1.01,39.18,1,-0.527,1,91.03,85.49
2008-06-27,28.83,28.39,29.48,27.95,11042003,-1.5262,1.53,45.28,0,0.984,0,80.38,115.64
2008-06-30,28.39,27.48,29.87,26.5,6344303,-3.2054,3.37,33.93,0,0.305,0,16.98,111.16
2008-07-01,27.48,29.05,30.0,26.3,9346907,5.7132,3.7,31.51,0,-0.979,0,4.05,99.19
2008-07-02,29.05,29.02,30.32,27.8,13637287,-0.1033,2.52,39.82,1,-0.477,1,20.02,88.84
2008-07-03,29.02,29.03,30.74,27.89,15760392,0.0345,2.85,33.09,0,0.619,1,80.88,95.09
2008-07-04,29.03,29.32,29.81,28.92,3260755,0.999,0.89,22.36,1,-0.653,1,98.17,106.53
2008-07-07,29.32,30.42,30.58,28.35,17109550,3.7517,2.23,27.38,1,0.18,1,73.85,96.76
2008-07-08,30.42,30.52,31.14,29.68,15577435,0.3287,1.46,26.3,1,0.249,0,88.02,84.51
2008-07-09,30.52,28.27,30.94,26.92,7857539,-7.3722,4.02,26.68,1,-0.718,1,54.35,115.37
2008-07-10,28.27,28.86,30.09,28.25,17993323,2.087,1.84,34.13,1,0.352,1,89.29,90.13
2008-07-11,28.86,27.69,29.54,26.31,15842957,-4.0541,3.23,31.28,0,-0.766,0,33.94,93.02
2008-07-14,27.69,26.04,27.71,24.93,2444865,-5.9588,2.78,11.7,0,-0.16,0,13.01,113.73
2008-07-15,26.04,26.12,27.07,24.57,10644921,0.3072,2.5,13.72,1,-0.213,0,67.46,112.17
2008-07-16,26.12,25.6,26.31,23.76,12896102,-1.9908,2.55,10.13,1,-0.525,0,15.05,81.0
2008-07-17,25.6,27.13,28.78,25.18,19267717,5.9766,3.6,45.78,0,-0.869,0,90.76,87.36
2008-07-18,27.13,27.32,27.77,26.51,13225034,0.7003,1.26,25.68,0,-0.575,1,36.41,100.88
2008-07-21,27.32,26.64,28.09,26.57,19153554,-2.489,1.52,28.76,0,0.043,0,18.4,104.93
2008-07-22,26.64,25.65,27.66,25.44,7087139,-3.7162,2.22,10.79,1,0.134,0,69.29,97.19
2008-07-23,25.65,25.64,25.72,24.98,12154029,-0.039,0.74,26.26,0,-0.956,0,35.31,94.31
2008-07-24,25.64,25.12,26.57,24.17,3081576,-2.0281,2.4,37.04,1,0.667,1,3.1,98.64
2008-07-25,25.12,23.68,25.64,21.84,8074732,-5.7325,3.8,20.22,1,0.75,1,8.4,88.33
2008-07-28,23.68,22.73,24.11,22.26,774164,-4.0118,1.85,35.74,0,0.138,0,33.79,110.73
2008-07-29,22.73,20.53,23.19,19.21,9055267,-9.6788,3.98,13.21,1,0.962,1,99.17,105.34
2008-07-30,20.53,19.86,20.65,18.21,1258026,-3.2635,2.44,31.42,0,0.995,1,58.12,110.47
2008-07-31,19.86,18.63,20.23,16.35,14374159,-6.1934,3.88,48.98,0,-0.828,1,19.32,104.26
2008-08-01,18.63,20.05,20.69,17.41,19400398,7.6221,3.28,48.13,1,0.925,1,91.08,80.58
2008-08-04,20.05,20.65,21.59,19.66,16012113,2.9925,1.93,42.65,0,-0.111,0,85.62,107.19
2008-08-05,20.65,20.8,21.33,20.45,14855374,0.7264,0.88,28.88,0,0.217,1,21.92,90.41
2008-08-06,20.8,21.23,21.55,19.46,12781896,2.0673,2.09,10.73,1,-0.384,1,33.77,103.27
2008-08-07,21.23,23.18,24.93,20.79,2813172,9.1851,4.14,33.13,0,-0.497,0,69.75,94.21
2008-08-08,23.18,22.75,24.23,22.39,11686702,-1.855,1.84,13.73,1,0.732,0,98.78,86.93
2008-08-11,22.75,20.78,23.26,20.15,5956261,-8.6593,3.11,18.43,1,0.389,0,11.89,110.55
2008-08-12,20.78,20.65,21.66,19.75,13104378,-0.6256,1.91,33.97,0,0.688,0,51.2,83.64
2008-08-13,20.65,21.2,22.2,19.53,7723896,2.6634,2.67,25.57,0,-0.927,1,16.13,90.47
2008-08-14,21.2,21.99,22.61,20.7,8860480,3.7264,1.91,14.86,0,0.942,0,56.87,112.87
2008-08-15,21.99,22.11,24.32,20.72,1988127,0.5457,3.6,18.28,0,0.208,0,45.67,101.25
2008-08-18,22.11,22.14,22.17,21.41,16840879,0.1357,0.76,22.78,0,0.337,0,89.82,119.67
2008-08-19,22.14,20.25,22.33,19.34,11274733,-8.5366,2.99,44.5,0,-0.811,1,80.88,98.96
2008-08-20,20.25,19.67,20.57,19.04,17608941,-2.8642,1.53,47.29,1,-0.121,1,22.09,116.82
2008-08-21,19.67,20.12,20.68,17.37,16500763,2.2877,3.31,49.71,1,0.028,1,9.87,103.84
2008-08-22,20.12,19.84,20.14,19.06,16353219,-1.3917,1.08,44.25,1,0.742,0,62.62,88.21
2008-08-25,19.84,21.03,22.16,18.45,9734715,5.998,3.71,48.64,0,-0.849,0,20.09,109.42
2008-08-26,21.03,21.63,22.91,20.81,14450772,2.8531,2.1,30.82,1,-0.197,1,72.38,108.95
2008-08-27,21.63,19.51,22.56,19.49,10672780,-9.8012,3.07,30.42,1,-0.151,1,24.67,96.59
2008-08-28,19.51,19.89,20.82,18.63,19360805,1.9477,2.19,25.69,1,0.313,1,47.95,105.42
2008-08-29,19.89,19.64,20.18,19.25,19414292,-1.2569,0.93,22.04,0,0.439,0,89.68,82.29
2008-09-01,19.64,19.28,19.82,18.45,5974016,-1.833,1.37,36.22,0,0.199,0,15.33,100.38
2008-09-02,19.28,19.67,19.9,17.97,16425889,2.0228,1.93,41.89,1,0.241,1,16.18,96.82
2008-09-03,19.67,20.36,20.6,19.36,4219153,3.5079,1.24,48.86,0,-0.941,1,95.23,97.42
2008-09-04,20.36,20.59,21.08,19.77,5347775,1.1297,1.31,35.36,0,-0.165,1,14.45,108.56
2008-09-05,20.59,21.63,22.99,20.06,17983060,5.051,2.93,41.16,1,-0.258,1,81.31,114.9
2008-09-08,21.63,22.34,22.34,21.04,9778552,3.2825,1.3,22.25,1,-0.174,1,81.77,90.51
2008-09-09,22.34,22.35,23.56,20.85,12242926,0.0448,2.71,22.87,0,0.219,0,63.82,87.87
2008-09-10,22.35,23.5,24.19,21.81,17039094,5.1454,2.38,11.28,1,0.923,0,14.31,115.04
2008-09-11,23.5,23.35,25.91,21.57,16493803,-0.6383,4.34,30.68,1,0.031,0,41.2,93.23
2008-09-12,23.35,21.65,24.52,21.6,9516608,-7.2805,2.92,35.69,1,-0.475,1,70.49,88.08
2008-09-15,21.65,21.96,21.99,21.45,9945473,1.4319,0.54,28.01,0,-0.67,0,98.26,91.78
2008-09-16,21.96,23.22,23.92,21.96,9760350,5.7377,1.96,22.58,1,-0.402,1,2.75,115.4
2008-09-17,23.22,24.17,24.19,22.78,3253664,4.0913,1.41,41.84,0,0.47,0,37.81,109.8
2008-09-18,24.17,26.3,27.38,22.83,10801426,8.8126,4.55,35.71,1,-0.815,0,12.41,99.58
2008-09-19,26.3,26.37,27.66,25.43,4665331,0.2662,2.23,48.6,1,-0.22,0,19.11,95.21
2008-09-22,26.37,27.46,28.88,26.11,9155036,4.1335,2.77,25.57,0,0.293,1,81.06,91.16
2008-09-23,27.46,28.46,28.82,26.09,9861455,3.6417,2.73,46.82,1,-0.078,1,75.67,117.86
2008-09-24,28.46,26.69,29.07,24.43,7473969,-6.2193,4.64,47.73,1,-0.43,1,93.08,93.4
2008-09-25,26.69,26.32,26.84,25.28,2630468,-1.3863,1.56,41.49,1,-0.973,0,63.23,106.62
2008-09-26,26.32,26.87,27.5,25.43,18322658,2.0897,2.07,34.51,0,0.172,0,12.23,100.5
2008-09-29,26.87,28.27,29.35,26.38,19107056,5.2103,2.97,33.99,1,-0.095,0,47.29,81.79
2008-09-30,28.27,28.13,28.9,27.47,11762482,-0.4952,1.43,48.73,0,-0.361,1,13.46,118.78
2008-10-01,28.13,28.72,29.17,27.94,10845794,2.0974,1.23,27.71,0,-0.288,0,72.26,107.07
2008-10-02,28.72,28.79,30.41,28.1,15533458,0.2437,2.31,29.16,0,-0.688,1,20.52,90.51
2008-10-03,28.79,28.24,30.45,27.78,17936705,-1.9104,2.67,47.21,1,-0.18,0,17.91,103.27
2008-10-06,28.24,27.12,28.64,25.69,7151938,-3.966,2.95,46.53,1,0.553,0,98.55,97.56
